1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY (290),2025-10-23,0724,13600 LEGACY CIR,HRND,VA,20171
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,0728,5400 DANBURY FOREST DR,SFLD,VA,
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,0728,5400 DANBURY FOREST DR,SFLD,VA,
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,0729,8700 BOONE BLVD N,VNNA,VA,22182
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,0736,7900 RICHMOND HWY,ALEX,VA,22306
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,0736,7900 RICHMOND HWY,ALEX,VA,22306
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,0742,6400 FRANCONIA RD,SFLD,VA,
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,0742,6400 FRANCONIA RD,SFLD,VA,
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,0800,7900 TYSONS ONE PLACE; RM 903,MCLEAN,VA,22102
1,LARC-23-7,LARCENY - THEFT OF MOTOR VEHICLE PARTS (23G),2025-10-23,0807,6300 BERYL RD;204,ALEX,VA,22312
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,0808,6800 UNION MILL RD,CLIFTON,VA,20124
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,0808,6800 UNION MILL RD,CLIFTON,VA,20124
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,0833,6800 BEECHVIEW DR,FLCH,VA,22042
1,ANML-4,ANIMAL - WILD,2025-10-23,0844,8200 IDYLWOOD RD,VNNA,VA,22182
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2025-10-23,0844,8200 IDYLWOOD RD,VNNA,VA,22182
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE (23F),2025-10-23,0844,7900 RICHMOND HWY,ALEX,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,0845,11900 BOWMAN TOWNE DR,RSTN,VA,20190
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,0849,8700 RICHMOND HWY,ALEX,VA,22309
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-10-23,0900,13900 METROTECH DR,CHANTILLY,VA,20151
1,SERV-11,SERVICE - NATURAL DEATH,2025-10-23,0921,9600 TINSMITH LN,BRKE,VA,22015
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,0940,7800 BELFORD DR,Alexandria,VA,22306
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY (290),2025-10-23,0947,7700 NEW PROVIDENCE DR;34,FLCH,VA,22042
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2025-10-23,1017,LAKE BLVD & LITTLE RIVER TPKE SERVICE RD,ANNANDALE,VA,22003
1,SERV-39,SERVICE - AVI THREAT SCHOOL,2025-10-23,1017,10800 PARKRIDGE BLVD;150,RSTN,VA,20191
1,WARR-90Z-11,WARRANT ORDER - VIOLATE EPO/PO/PPO,2025-10-23,1025,7000 COLUMBIA PIKE,ANDL,VA,22003
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,1026,6200 SEVEN CORNERS CTR,FLCH,VA,22044
1,SERV-11,SERVICE - NATURAL DEATH,2025-10-23,1038,6600 HARRIETT ST,FLCH,VA,22042
5,SERV-11,SERVICE - NATURAL DEATH,2025-10-23,1039,2800 HARTLAND RD;200,FLCH,VA,22042
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,1055,900 BALLS HILL RD,MCLEAN,VA,22101
1,DEST-290-6,DESTRUCTION - DESTRUCTION - OTHER (290),2025-10-23,1055,900 BALLS HILL RD,MCLEAN,VA,22101
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,1055,900 BALLS HILL RD,MCLEAN,VA,22101
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,1100,5400 NUTTING DR,SPRINGFIELD,VA,22151
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-10-23,1106,7800 BELFORD DR,ALEX,VA,
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,1106,7800 BELFORD DR,ALEX,VA,
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,1110,4700 STONECROFT BLVD,CHAN,VA,
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,1110,4700 STONECROFT BLVD,CHAN,VA,
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1115,4700 STONECROFT BLVD,CHAN,VA,
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,1115,4700 STONECROFT BLVD,CHAN,VA,
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-10-23,1122,5800 SOUTH VAN DORN ST,ALEX,VA,22310
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1124,800 PARK AVE TOWN;203,HRND,VA,20170
1,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,1124,800 PARK AVE TOWN;203,HRND,VA,20170
1,ASSLT-13C-3,ASSAULT - TELEPHONE THREATS/ABUSE/OBSCENE (13C),2025-10-23,1129,6400 QUANDER RD,ALEX,VA,22307
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,1135,4500 SUPERIOR SQ,Fairfax,VA,22033
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,1137,SOUTH LAKES DR/CHESTNUT BURR CT,,,
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1137,6700 RICHMOND HWY,ALEX,VA,22306
1,ASSLT-13C-3,ASSAULT - TELEPHONE THREATS/ABUSE/OBSCENE (13C),2025-10-23,1146,8100 FLETCHER ST,MCLN,VA,22102
1,SERV-40,SERVICE - AVI THREAT BUSINESS,2025-10-23,1146,8100 FLETCHER ST,MCLN,VA,22102
1,LARC-23-9,LARCENY - ALL OTHER LARCENY (23H),2025-10-23,1155,4200 RIDGE TOP RD,FRFX,VA,22030
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1158,5600 MOUNT VERNON MEMORIAL HWY,ALEX,VA,22309
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1158,7900 EDINBURGH DR,SFLD,VA,22153
2,SERV-11,SERVICE - NATURAL DEATH,2025-10-23,1159,11700 SUMMERCHASE CIR;D,RSTN,VA,20194
1,FRAUD-26C-1,FRAUD - IMPERSONATION (26C),2025-10-23,1200,5300 DUNSMORE RD,Alexandria,VA,22315
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,1200,15000 PONDERLAY DR,CENTREVILLE,VA,20120
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,1203,2800 HARTLAND RD,FLCH,VA,22043
1,WARR-90Z-4,WARRANT - WARRANT SERVICE (90Z),2025-10-23,1203,1600 TYSONS BLVD,MCLN,VA,22102
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1205,1300 WESTHILLS LN,RESTON,VA,20190
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,1214,2300 HUNTINGTON AVE,ALEX,VA,22303
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1218,14400 FOUR CHIMNEY DR,CENT,VA,20120
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2025-10-23,1222,2500 APPIAN CT,Alexandria,VA,22306
2,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1253,3800 CENTERVIEW DR,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1254,2300 HUNTINGTON AVE,ALEX,VA,
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1300,12100 SUNSET HILLS RD,RESTON,VA,20190
1,SUSP-1,SERVICE - SUSPICIOUS EVENT,2025-10-23,1300,10200 ROBERTS COMMON LN,BURKE,VA,22015
1,SERV-1,SERVICE - POLICE SERVICE,2025-10-23,1308,3900 LAKOTA RD,ALEX,VA,22303
2,ASSLT-13A-1,ASSAULT - AGGRAVATED (13A),2025-10-23,1325,4100 PICKETT RD,FRFX,VA,
2,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED (13B),2025-10-23,1325,4100 PICKETT RD,FRFX,VA,
4,SERV-45,SERVICE - SRO RELATED EVENT,2025-10-23,1325,4100 PICKETT RD,FRFX,VA,
1,LARC-23-3,LARCENY - SHOPLIFTING (23C),2025-10-23,1330,6300 SPRINGFIELD PLZ,SFLD,VA,22150
1,SUSP-2,SERVICE - SUSPICIOUS PERSON,2025-10-23,1333,6400 BACKLICK RD,SFLD,VA,22150
1,LARC-23-4,LARCENY - THEFT FROM BUILDING (23D),2025-10-23,1339,7400 EASTMORELAND RD;512,ANDL,VA,22003
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY (90J),2025-10-23,1339,2800 MERRILEE DR,FRFX,VA,22031
